Columns,02_A1.d,03_A2.d,04_A3.d,05_A4.d,06_A5.d,07_A6.d,08_A7.d,09_A8.d,10_A9.d,12_A10.d,13_A11.d,14_A12.d,15_B1.d,16_B2.d,17_B3.d,18_B4.d,19_B5.d,20_B6.d,22_B7.d,23_B8.d,24_B9.d,25_B10.d,26_B11.d,27_B12.d,28_C1.d,29_C2.d,30_C3.d,32_C4.d,33_C5.d,34_C6.d,35_C7.d,36_C8.d,37_C9.d,38_C10.d,39_C11.d,40_C12.d,42_D1.d,43_D2.d,44_D3.d,45_D4.d,46_D5.d,47_D6.d,48_D7.d,49_D8.d,50_D9.d,52_D10.d,53_D11.d,54_D12.d,55_E1.d,56_E2.d,57_E3.d,58_E4.d,59_E5.d,60_E6.d,62_E7.d,64_E9.d,65_E10.d,66_E11.d,67_E12.d,68_F1.d,68_F2.d,68_F3.d,72_F4.d,73_F5.d,74_F6.d,75_F7.d,76_F8.d,77_F9.d,78_F10.d,79_F11.d,80_F12.d,82_G1.d,83_G2.d,84_G3.d,85_G4.d,86_G5.d,87_G6.d,88_G7.d,89_G8.d,90_G9.d,92_G10.d,93_G11.d,94_G12.d,95_H1.d,96_H2.d,97_H3.d,98_H4.d,99_H5.d,100_H6.d,102_H7.d,103_H8.d,104_H9.d,105_H10.d,106_H11.d,107_H12.d
ac4C,0.908529479428178,1.4636221862982517,1.4535123955121245,0.9152535682356921,1.5490247749567634,1.0627690928464233,1.4688401836277687,0.8900029501453984,0.7579118635682451,0.9388172011487553,0.7460589807955453,0.8468958896558421,1.1060130228363596,1.438142097851464,1.6363620598548116,1.3261252866471138,0.4663802342449403,0.887279577028505,0.475096888769392,1.329975366750622,0.864887668614836,0.48267063636785223,0.9256377047510922,0.5359365443503935,1.1674672493607643,1.6039277533398282,1.0073013953868941,0.7511319760249523,0.8490638276553588,0.9120757408030404,1.1794183341794768,1.037505109105656,0.5269246913182568,0.8778031457599137,0.6742311534990933,0.6961536627542831,1.2791865251676955,1.5365960959685008,1.4984143134180468,1.038367570666183,1.2381678476319804,0.6990640507152559,0.6399094095139807,0.626080138577326,0.527889506697267,0.6620297762378065,0.4507436772875304,0.7964186461987549,1.1998790684399385,1.4881768201320849,1.0543010903394843,0.8812938266361197,1.067511232819077,1.079621789057354,0.7643117180545332,0.645014031443095,0.680594808924085,0.7741452035400622,0.8650667940306197,1.4712295240255233,1.281345423145805,1.3692138717192495,0.9409270897017161,1.252165958599335,0.9009207473365106,1.08622235071392,0.7959195223607941,1.7913988439335882,0.9566883467146151,0.7739447396087671,0.46407532359363385,1.0775215701638623,1.1055251958094612,1.0361442010098374,1.0139767454402604,0.9970383841900904,0.6863451326320841,0.7720046276921168,0.7694434314938238,0.7739704031754462,0.9134934360383804,1.1897443684822364,0.8657349327735631,1.381064012488545,1.528396934290397,1.5683915282073133,1.0695876359342293,2.7845715230560524,0.9816337336657417,1.834038240930163,0.6376747971145741,0.9260570257130581,0.9295412310089521,1.0087198952618222,1.0069430686869358
acp3U,1.0980015660298363,1.0829958079840818,1.0366065213024669,0.9732399743780031,1.0196210199850926,1.0021962156871465,1.0532630191558925,1.053937841434645,0.9658296072004269,1.119838370318153,0.8543478022692214,1.2228314804492306,1.0810728401855614,1.1189353480043265,2.1776459951704186,1.5460263368930511,1.04266673803062,1.1413006443436742,0.7491748733289119,1.2072284469902572,0.9577569428822825,1.1033106453103323,0.6613778923246597,0.781102612034107,0.9725684416173485,1.3655648922964128,0.9156380055835527,1.062397497916954,1.037146912008206,1.1943064389453206,1.1359285051141839,0.7220532066400535,0.875229018359918,0.9774723068382541,0.9113567771390724,0.9004975223021208,0.8823912124284591,1.2207826009361324,1.4839271397809022,1.0942817833955807,0.9231335791244895,0.9564428477988974,0.7705920718030844,0.9625875546489181,0.8560293231420323,0.7961695338691316,0.8940815691877865,0.888405388791021,0.973046602239258,1.8133810094009557,1.150114434956105,1.2768584457375447,0.897419856321085,0.6322370690687863,1.164911200627137,0.8161209726995913,0.9298610417112148,0.7563815088006193,1.1938692109539804,1.1346179577343491,1.0493190922524855,0.9945362466292325,1.0435335301212085,1.2093394760316714,0.873450181297995,0.9843947060835713,0.954858181103266,0.5339435873797035,1.1389346042764827,0.9413304839826993,0.8599799483571413,1.208093653126409,1.1198291360078274,1.096340758313425,1.631738928487347,0.7765501446028528,0.8383921212232438,1.0149816609824491,0.8160191924910741,0.8472930341413689,0.9777828807407664,0.9890826684688647,1.2346234030043062,1.3487209001008658,1.2496190209698586,1.1955527217090112,1.0160937029609087,0.7207032298020092,0.9659897256543313,1.2509081172248857,0.803938408365487,0.8016792771382864,1.0604234168568993,0.24484586771871916,1.045620740901241
Am,0.9084342246423859,0.9740453199797396,0.9956429881922394,0.9382031789950039,0.952634763717822,0.9878744684296111,0.9807118887266818,0.9895599763390406,0.93854408132023,0.9820269855995101,0.8099609163790055,1.0801443266942332,0.9957928137320396,1.0618784208401897,2.0853605234275254,1.583017536476232,1.0004892787752135,1.1758024121770267,0.6617240739207421,1.2070096769187872,0.958999000445189,0.9629333221654335,0.6923658494749345,0.6849291039313649,0.9704842919474256,1.3697074827022988,0.9375694123773425,0.9736271747138733,0.9745479444706857,1.3229626339913305,1.105211320765333,0.7159117013797939,0.9106780442878292,0.9282790573839845,0.8650695753525852,0.7829730051941569,0.8586533757857597,1.1923121214637262,1.4844328181064124,1.194233145885213,1.008760283149457,1.0206351178080424,0.6600692189902091,0.9990215305088654,0.8667388636077286,0.7385144347985734,0.8723167347287525,0.8167376495741322,0.9369013884892398,1.7146655289761392,1.094219934480007,1.4125558569630134,0.9288872962358107,0.9832402752652907,1.0563465494711775,0.8751823715477391,0.9421554230331333,0.8254304522078636,1.16139729099686,1.160752901651227,1.052761922321761,1.0190813657955187,1.0196352596170495,1.1373515202517133,0.9824406908857882,0.9744205853912332,1.0048471989895342,0.6696906482802679,1.1119486251171316,0.9840632491895818,0.8221288868365917,1.0242076353036107,1.0888528299341473,1.0960495115543563,1.7429370795672305,0.7930873201764883,0.8485439583094639,1.0410562538183739,0.8533302200150459,0.9171337726954203,0.9698371922001937,1.041084280534346,1.1666481192713831,1.5294952360563907,1.3107399475599488,1.2164492567723064,1.404073258941512,0.7945977615590621,1.090222131107551,1.2143408339781108,0.8375124833872325,0.9319766701720057,1.0257589046396594,0.486334468745638,1.0549370184759168
Cm,1.0261352696195767,1.0223992870987377,1.0547568184613438,1.0283238899259441,1.032066198938593,1.0429644329390184,1.0525582006845597,1.0733812044523794,1.0191537407546198,1.0960208615499953,0.9064509806416718,1.2737005454776875,1.0414788134157336,1.0786935009616134,2.0671956171599892,1.655609783173736,1.0163583398287652,1.147621686172593,0.7024953907712086,1.2140050530999686,0.975728672711186,1.0723705510142312,0.7202475793191266,0.7948139946559521,0.9057536346509357,1.3534407811364912,0.9426179092719419,1.055021802942333,0.9979798534252924,1.3546007153109307,1.1443720115173823,0.7287599700668524,0.9164787532619058,0.934409517195215,0.9095439701929383,0.8849332351183075,0.8247643569540806,1.1683858719034357,1.4839036733376656,1.1215109970434827,0.966510238280389,1.0080339863292056,0.7093737934805479,0.9973646264139764,0.8844243215951899,0.7532557389744239,0.9379635254910054,0.8890502940601566,0.9217696687614342,1.7718285040656425,1.0968465415611963,1.3002953251449831,0.8873490725477591,0.9456070649002504,1.0856508428398512,0.8855313964604249,0.8847064892997202,0.7931788003490939,1.1785094595540833,1.0896226233713808,0.9948017497535028,0.9455926287694894,1.0149744686132505,1.1332040928722222,0.912885091664098,0.9469571573681012,0.9536414746221844,0.6339604431415405,1.08818447838954,0.9498591073214654,0.8299215339302467,1.0746723724316454,1.0672212504893153,1.0222423978984012,0.0,0.7371217308588023,0.8017838279136776,0.9571046016031429,0.807712285497636,0.8689945012608813,0.938854734383203,0.999362238588131,1.1348217538938556,1.3416532492162974,1.1963576233069604,0.0,0.0,0.6797085291765871,0.0,1.1541559411742635,0.0,0.0,0.953587706790878,0.40868643685912637,0.0
cmo5U,0.905847893413814,0.9048836193877919,0.536983159135272,0.8448136550032422,0.851012186326621,0.9048634237326612,0.9241957207749232,0.9237100954225407,0.8481368598893803,0.9184765787663934,0.7811162071846922,1.0650494827357753,1.0053964101357373,1.010227859043828,1.9257437621622988,1.5594310716555697,0.9258503721513343,1.0615704282148575,0.6798572014390682,1.1174648007954224,0.8593882879073796,0.9367195428873496,0.36581656406804375,0.7008731766958362,0.9478190991248386,1.2854428167815077,0.8628191257011643,1.0299572987434558,0.9920197706284128,0.9203597425792691,1.0760875592888144,0.7110155323154165,0.8779592164184714,0.8937798938903742,0.8560934844423166,0.8582247475952872,0.8094422232632705,1.1780244557030395,1.5168532784250413,1.1595150932272158,1.0256108399979906,0.9940818897074453,0.7371580103036453,0.9898430560884284,0.8247277466114357,0.7568785056763212,0.866138060971193,0.9060049303366813,0.9731992516695921,1.8697061268908877,1.1966108947304586,1.3057389516094648,0.9647712637278347,0.9144805195159534,1.162903988548174,0.8394992151530218,0.99675520927081,0.8017588446378752,1.1769014462765106,1.18073827148144,1.1225488528193595,1.0873353646660247,1.1524535339023547,1.3472300820762286,1.02367921642866,1.0311737545361255,1.0946289175750326,0.38719205964771924,1.248062019055408,1.0188196430388872,0.9114676939328403,1.2918970492757558,1.2549756331877755,1.1911199953682625,1.9167375726585767,0.8561809403259532,0.9321752732973934,1.1037139880813358,0.926955406307731,0.9830077327192461,1.096771706524792,1.1593134232682751,1.3497505884909549,1.504911488845458,1.5454618408072693,1.4135091463715654,0.6343042779157437,0.8470156798981666,1.2059502544739473,1.3357644273417164,0.9747898579963388,0.9272328701557082,1.1882673250063804,0.48794086060179814,1.2193758979642264
D_115,0.8295723335617788,0.8702379606263543,0.8283360696977394,0.819496275110067,0.8987700748982095,0.8588868085580884,0.9513885728146685,0.9449745902148318,0.9084633503867281,1.038699270855558,0.7843011024591895,1.163060139388159,0.9729367254620032,1.0226047883061045,1.9273243552287826,1.4359270594445648,0.9493011462363348,1.0136414825782238,0.7438517369114901,1.0766175257233017,0.9304797446465397,1.059925223061133,0.6618420528258027,0.8350316369160135,0.9035624278211056,1.33444851110378,0.8694191890903015,1.0369379838623503,0.9866211052506105,1.1011946748192594,1.1689191153649716,0.7142248186304017,0.9228870824788775,0.9909350180506741,0.9357058816549717,0.9820686488729459,0.9027346824546669,1.251069204504681,1.4103391172912967,1.124896296819751,0.8041223849511162,0.9395317959645608,0.8602981459709825,0.957364674109323,0.8630316097680196,0.8149214054393816,0.9288106475314,0.9919942031242688,0.9598535043286699,1.8618553498860653,1.173047527079684,1.2711815922347276,0.9584081871767892,0.7960670662394566,1.2263864897908445,0.8431290566866821,1.006248233761005,0.8232992174339461,1.2815628335903737,1.187701717070704,1.0984848046006785,1.0287379129856549,1.052979498305138,1.2485708525310815,0.8959036968508333,1.062674351379855,1.034490560771384,0.5959844632961798,1.176110711243127,1.0123265485620054,0.9434762947854151,1.229833599536116,1.1460562386228021,1.1439799566630353,1.6455435764953545,0.8411435898770782,0.8962179104436031,1.0957130395684416,0.8576148201214141,0.8855931103558847,1.036431945160055,1.0726137417919117,1.33085338839371,1.3247545417197608,1.3461294039939051,1.2336326684455632,1.1187929929723717,0.7926596549955265,1.0214976819307868,1.3024172304083186,0.8678366729751241,0.8544092396177938,1.1127883663989924,0.40008986366547256,1.1289570006898832
D_97,0.890661296029909,0.8882957921017869,0.8771352109804597,0.8215872593108231,0.9311541211868849,0.8764393798149458,0.9746642215396546,0.8985289377195321,0.9662091160451011,1.0914676508123735,0.7848826378377791,1.148595668516694,0.9124329911993581,1.006262318057374,2.0071952138752898,1.4724672852782148,0.9284211256817778,1.049174938077237,0.7413069971280022,1.1146448722000413,0.8951134389661456,1.0767145622552745,0.6753514896456484,0.8440725468726622,0.8053715989108203,1.3617170609204932,0.9017514069377938,1.0547217572766678,1.015548523668303,1.1444072897616244,1.17626239698889,0.7024187198864296,0.8916553674995998,0.9596040983007194,0.8964519705553716,0.9520527391101157,0.9106060787931054,1.1777757937771938,1.4317815859447556,1.1415077732160068,0.7893813572378745,0.9675853214352628,0.8498263207115494,0.920899495232475,0.8069822352525188,0.7815996516886633,0.9719099938845642,1.0000812573150664,0.9973831602857202,1.8569606930718345,1.1895311657634333,1.2284088532859048,0.9733148240267933,0.7919709954032258,1.178715578944056,0.837335003458181,0.9980574106214454,0.8214667648246348,1.2994591481513,1.1658538048273883,1.091170231156619,1.0531983040273116,1.0500803963469874,1.216782407462496,0.8779792757616559,1.0711226778741656,1.025996332596445,0.5908253331072956,1.1899267807799787,0.997133893114237,0.8967613509345547,1.1925730736167233,1.190413665852588,1.1807056788168617,1.5934134767793315,0.8774279558045617,0.9117412370953804,1.1019497748936642,0.8512291435853094,0.925740111872562,1.0493207832335774,1.0578039890379625,1.342432380196554,1.3410051016034974,1.395363908558235,1.2293764911212601,1.0589542948458497,0.8009008077053954,0.9990207960453941,1.272919306840148,0.8307284670457622,0.8579755616380461,1.0942906300018376,0.4010346282851568,1.173055596060706
Gm,1.0382496182578538,1.0423059898237643,1.0212601446239484,1.0530890780095161,0.9911536999053867,1.011048211431941,1.0232575822317989,1.0550380735227618,0.9642311966213992,1.056137614237372,0.8917482991397937,1.1761662114092062,1.0622378878691723,1.0771855650203943,2.0379539242882783,1.6326449798397282,0.9930673886544796,1.1345467046853948,0.6851113203344156,1.2144324644843454,0.9363771367289323,1.0234161950429561,0.6781797331556412,0.7471108211505058,0.9618396687201984,1.3212872839879937,0.906866720298921,1.07043744819983,0.9950427167989881,1.370846984772567,1.1321203076324133,0.712038003779047,0.8755267386137393,0.9197259883326268,0.8949348785546981,0.871912140536929,0.8503367021262616,1.195481204359535,1.5212322188797953,1.1255769499575123,0.9575757247673502,0.9996937056830547,0.7626672701447565,1.0119135928577465,0.8445597044431897,0.7387078459913725,0.8789837958750322,0.8491494914402384,0.9172122738175711,1.8062963376555372,1.0874704403741784,1.2973441118261038,0.8734203653959298,0.9359664261530769,1.0848326722064274,0.8514851920282267,0.9063186818328471,0.7800264697068999,1.1041039779089161,1.1190155779240252,1.0454824210159812,0.964945549585335,1.0303324640410427,1.1869120895924419,0.9358979937492763,0.9573335842597158,0.9431948887221278,0.6601328880684783,1.109542006507163,0.9688549649690076,0.8304178865236608,1.1465533720410452,1.101546812411367,1.046608842742442,1.7286857521249581,0.7256809961665129,0.8199645968936842,0.9942363767788838,0.8174345813876484,0.8994592542813675,0.9154311495933022,1.0299539784728677,1.1854162567714974,1.4483265466902095,1.2813394846441823,1.1951926287191108,1.2858780558736895,0.7882035423230638,1.0297001086210456,1.1904101138336285,0.7979560660927663,0.8419840071041955,0.9814422905357112,0.4601233267107442,1.0706469591669803
i6A,0.9692773908621615,0.8461295628524013,0.892835091163646,0.937833491109087,0.8378006999386867,1.1279617511674778,0.8206918285311597,0.8753912585345559,0.8085575240822446,0.8859701878043846,0.6503435632920092,1.0668174897758207,0.9317811898721623,1.1233607870207538,1.831827200203743,1.8789879606434492,1.0826382166307706,1.1099946319121667,0.5963870285153197,1.1656754920536636,0.8999961884904755,0.8780282224495833,0.5869280717856948,0.6342294728540026,0.9283754395214141,1.4141012830929196,0.8942719674917756,1.1091568019912024,1.1353906060232808,1.4754043224326499,0.9663440928763211,0.5872309080763257,0.7109073152506266,0.841275859800974,0.7178750946744991,0.6149327444421381,0.8788754363104314,1.5249362222101885,1.7316563272909744,1.2948175854636417,0.8276343181233895,1.120247138052831,1.6241820544054748,1.01137591022005,0.8004232057582925,0.5422508803226291,0.9888483424028864,0.6972967038595601,0.8976652053335067,2.0359484246229673,1.142129408097866,1.450207128462977,1.2220793689976464,3.518282219651294,0.8199665236400001,0.700569544673275,0.7769868503816788,0.7109726425679157,0.8116944594032581,1.0590969086347517,1.0883983446347014,0.8571605621756366,1.1032424935654432,1.2940766447318413,1.01605283531242,1.1552636110151413,0.7768124504961063,0.5308809533598885,1.068816569562418,0.8657974686265484,0.5904403389790406,1.192835591221929,0.9722086041538194,0.8672854537275951,2.6179048744377447,0.7313785441207541,0.9773390905070324,1.074578551947442,0.6959758019572961,0.7711652479451717,0.7383231818531119,0.9386140819198648,0.9927414567232528,1.2920529016032625,1.4308471524898363,1.4864249810996975,1.4044954432268328,1.2745437340048809,1.0643493681064897,0.9723476394884134,0.7468559877739864,0.7127555245501488,0.8927219313999649,0.32734718917260647,0.8092615031519865
io6A,0.9313552410618975,0.8206275423473004,0.7865165859707982,0.9350049769278677,0.7486428946507596,0.9274334275441555,0.782569142772957,0.7069249830988962,0.850666548701226,0.7931897390152138,0.6765961632278248,0.8498822426471677,1.0832605440395104,1.0168060328909982,1.6897822230964632,1.7505559072891168,1.0679265415089592,0.98442283817634,0.6409943084660749,1.1178077238127138,0.7674984123383002,0.7196508014742676,0.4039733995173358,0.5468274800385012,0.9863794988603538,1.5738362171573794,0.8387830070581556,1.2920276740000582,1.1268193312518915,1.5254183883356345,1.0358374310590737,0.6509465895102416,0.5771681876553059,0.7258695126338759,0.6723068635142734,0.8045895498827484,0.9425626177733565,1.5553934892251506,1.5657162624580747,1.3063676608247778,1.039923409307972,1.1873415676489576,1.1100098261952542,1.1267639777459715,0.8884080305730512,0.7068109237767767,0.8626585389991704,0.8898682366884103,0.9670150275518351,2.129171821196612,1.1932338277780226,1.3056497619233394,1.1679995194728972,2.574116219544765,1.0534309499352044,0.6745018115403267,0.7444449760406934,0.7050712337391026,0.9985231212580477,1.1619691785949475,1.2222267346331115,0.9813954948524991,1.191903987954831,1.320368802666696,1.1762391790301527,1.1747702982883572,0.8109822455402298,0.34396423522014813,1.0272850728725536,1.0045663588642062,0.6746829682730039,1.2776356965930709,1.1348864024178653,0.8998419693863733,2.289778946780904,0.9259928072775283,0.9611871427945922,1.2492423733764342,0.9070464203516425,0.9412758466830122,0.73458525528117,1.008562513932966,1.0699792723013788,1.2669532435438349,1.3726999508161184,1.4731529493489508,1.350064025250292,1.0062084389199693,1.2091822555704206,0.9044552822574675,0.9418417726314622,0.9269216123369719,0.8358312264758891,0.5169172866010145,0.9803500275125202
k2C,0.734546650865015,0.5606183873445899,0.6429629193818933,0.7077440761628246,0.8906690482197872,0.7367415619573022,1.2042039531295554,1.051768460910352,1.2273023003008405,0.8972187513056531,0.6750271759816299,1.0158056466755998,0.9583662205599964,0.9395983823003725,1.912848945230863,0.9546202125472011,0.712034832637951,0.9629495767926066,0.8474983151349931,1.109798233448937,0.6389229577405242,1.0672518831345907,0.7816022082245134,0.7527215774414941,0.6475004176380426,0.8085843351934064,0.7631834030250707,0.8283339302249803,1.0521604748519933,1.048346405872174,1.372216621555961,0.9621569157903083,1.0211873642742535,0.9790790044922709,0.9741519335981844,0.8116940821652769,0.9321883413103464,1.1379299248864172,1.3528266569821874,0.9677984760653549,1.356960295959127,0.7967703609756345,0.7582250917285941,0.7718543589415324,0.6649942746890142,0.7192184978779109,0.7653826820490471,0.8435008402938305,1.0403501596850961,1.3215989738783507,1.4223498471595244,1.399265376615276,0.9472736330097439,0.55230781145646,1.1952280396110861,0.845254661840678,0.9828660449946087,0.8964544341486014,1.293985173642982,1.3646405143689393,0.9740849587235965,1.2655691420642747,0.833304760213863,1.4205624498892608,0.8750154408062799,0.9375436067700805,0.9429834373684143,0.8873541245603389,1.1069904205148895,0.7941950113749233,0.9528288673233171,1.4976733585294169,1.4397846732814328,1.5743517150197994,1.5893381021754194,1.1676140656546243,1.044076829155153,1.152406093257126,0.7133294158487821,0.9844461277217174,1.1855222714731528,1.111591709109702,1.1796819322211423,1.5779387088015084,1.0926180604339364,1.5211937952407655,1.1069359103755523,0.9678916029268619,1.0179385840798734,1.7906753635870345,0.9869165921103851,1.0481507586942314,1.3312593589984203,0.44775810038267916,1.483254162268403
m1A,1.2547568334733668,1.5273068070216094,1.42976545123612,0.9604552400680265,1.0873635827667492,0.9366433378641945,1.3056164951295133,1.0310802520769518,0.9011077398682669,0.9718847195031439,0.6818311735424055,0.9817162815504668,1.2470862156808509,1.2441999413846523,2.3339825020220943,1.4313423631599136,0.9041274854341083,1.1304488382696207,0.7107391232091265,1.3137013761873921,0.881381387157772,0.803626756086394,0.8173941802737622,0.5724666613513859,1.2393225497278175,1.582975989110617,1.046144762466808,0.8861102333551959,0.9441325348954733,0.8573570600662833,1.0341070078133874,0.9468619271449618,0.7733971174654245,0.8944349069237664,0.7461580790599291,0.690432562407837,1.1206419815454292,1.2422762778400414,1.510869364537709,1.2450572947928606,1.4810332717376484,0.872092842181396,0.8440849311830189,0.9466942253842576,0.8044991803591806,0.8433709729642724,0.7615793916063692,0.7906306603361013,0.9986945935324704,1.6427265778517963,0.969792976583721,1.1861295949027868,0.8631941652604868,0.4388858785158261,0.994002009822425,0.6665521406231557,0.7578420398097875,0.6714374333729148,1.0003066308419193,1.3885279208456573,0.9857804897784522,0.9549480985778052,1.053548919851552,1.0355027859914778,0.8103536352970133,0.8023092928684431,1.0359423149824751,0.7091091754884629,1.1535645680452433,0.9085654886814678,0.6206383932651434,1.0461778715653987,1.0820311955481656,1.1341034794193947,1.7034724935226486,0.7974456873492506,0.7100955212626917,0.9305181571969001,0.7585091381103569,0.760707829550103,1.1489547186476492,0.9530242047468305,0.7789478097573851,1.604578699952458,1.2424110100924004,1.2794717811344132,0.673940395562021,2.333081266637714,0.8686287009917258,1.4120983858466098,0.6987637127150803,0.7857644631032498,0.8552180556028743,0.53602177401435,1.1755642387869443
m1Am,0.08902390476400232,0.12836408578674452,0.19826570073134936,0.08304248095801543,0.5893629462261345,0.6620596695722879,0.22686513520800664,0.3507786628111794,0.14808389032477326,0.35424828000470027,0.6690083440038862,0.4211838190281756,0.20753813096465915,0.07931308012856039,0.1246667846366453,0.21747181120373515,0.0481980086907224,0.21001304372961538,0.2351048933758969,0.9467971833552301,0.46518798813696083,0.21545858818210933,0.6580913977967249,0.260924344614697,0.477778789236281,0.0,0.09117451890189149,0.3072034486918825,0.6766003693506883,0.2521008441717405,0.3246688911339906,0.7518149807329391,0.08300161983917632,1.3838146078036047,0.293391220053947,0.3758629262579442,0.34103045449646385,0.7530980956989595,0.1398240315888093,0.11089035371833443,0.3309930767187814,0.1120033528984891,0.31219600318587376,0.2061938288726373,0.04119670624362321,0.08215522968440299,0.07704925547630885,0.110978485617065,0.1474698161312819,0.17840880076156962,0.3417242744290286,0.26341200454569774,0.1327342567055509,0.0839366882398053,0.1938547610024707,1.9595247479837237,0.3740176234774611,0.16185848423044466,0.2858030711944048,0.3009072919504519,14.902979120785933,2.356439822237675,16.583101063866945,16.13460221361016,0.1716942108242056,0.6428710434682425,0.18167345321308898,0.15954976290559741,0.21568678460318672,0.0,7.410287429269003,5.014195430492109,1.2413108829491704,0.02672764426178084,0.22347880462248562,0.12871450805212664,0.1673092195408113,0.3094322587826948,6.640735213043785,0.28068221349146916,0.14860384171657204,0.0533378454410307,0.09089525221658719,0.2505815797207984,0.3504601761904627,0.11918222035104542,0.21590869147402156,0.04543905287997559,0.0565580548418466,0.10001148528924969,0.08580462329489297,0.07187839460039279,0.15818266847861429,0.17122560108067905,0.1961693994348056
m227G,0.9684500887647625,0.7684872552836554,1.920351378519047,1.3409540739986967,0.6497814331745528,0.4471783843615232,1.5483911449231662,0.7066124871205964,0.5083625446332436,1.260887833084823,0.9840455911782091,2.835885089751503,0.6451451486409877,1.1915875393633868,3.4535951451077436,0.9381040689641563,0.675071118239384,0.6462199721300427,0.22941755444104805,1.347245010858559,0.7008960022135592,0.8548201006075273,0.23195376980577598,1.16812348085216,0.42411107848449375,0.6867257827129191,1.893804661620782,1.2332436568851757,0.9010268337906607,1.9216778654712856,2.112601077870504,0.678683036104914,0.6057944957191808,3.7250584069814554,1.933301336811146,1.5861034015868805,0.8076477917680713,1.3570829365998804,1.047831571566413,1.5334726667903635,1.0838283608513837,0.5442158340706023,0.8090478135269791,1.7393133317489282,1.6221708794817673,0.6314157421012611,0.5036306072891781,0.37595153580140067,0.5072916150581915,2.021244620382583,0.6253670580503028,1.0581477353010273,1.5278535894392289,1.1127522560029042,0.6422498653171851,0.5152164817293934,1.0702776123993645,0.4321741498792964,0.25551729754021224,0.9548460057180097,0.7074317829383574,1.5199907702215683,0.612679242920897,0.5488382703934147,0.5305687362281807,0.7794770501748906,1.5304310456353973,0.8249543615264991,0.772373857026577,1.0658722109766454,0.49089797350075237,1.9015661406228679,1.323615332809455,0.8158438492633068,1.4437032593633494,0.31548061115827797,0.1873746293581319,0.0,0.36147668175890596,0.34149572382371013,0.47463097013047345,0.9343041724553686,0.6717479972362034,1.3220714096775532,0.9434336041909098,0.8230926162852216,2.322366057255392,0.49178754866892754,0.5247296381164175,1.0619989351737946,0.1885572018280226,0.587290386355483,0.5648618430878063,0.7797528816542545,3.3553487006308327
m22G,1.2913567280623008,1.623081059490121,1.3930652210837715,0.9275490774503782,1.1187975634112015,1.1635590947063539,1.267951651172334,0.9026859807163783,0.95371705978907,1.0039396680984418,0.7343890676020755,1.05097333559079,1.3084978585971136,1.253942899578366,2.561049356388917,1.3659650688245213,0.808282891469919,1.0514684121170588,0.724394383902676,1.2272135456312945,0.9085422436116186,0.802633225713257,0.930763926498447,0.6859535555845565,1.1140158864812533,1.4437663344174225,0.9157229771609143,0.9422099139100074,0.8634375397286997,1.1987342254216136,1.0658380171650745,0.8984751706924892,0.9503272002713263,0.670280472590374,0.6497788071461911,0.657024364647073,1.1374783666214159,1.1952424202965137,1.4237351554153639,1.2212172317985748,1.1319927471712719,1.0604527354367073,0.6237784202340596,0.579762336813813,0.854338000690624,0.7395690487554524,0.6019429751689043,0.5997377486696811,1.0575402732557202,1.6134295399963252,1.0396448067700057,1.1438987546897554,0.8059547609121117,0.6177816714029367,1.0546788387212411,0.6719362684343471,0.9076089752368417,0.7148827138696323,0.9457026085529305,1.4304426374602643,1.0923485388877407,1.0881090746278532,1.1000703112196684,0.7869093519187365,0.8531690262716981,0.8019901543846761,0.8467320181056951,1.1822936645282185,0.8882008794281602,0.8752051468251786,0.5553403487029585,0.9882844920598814,1.2196644472409066,1.119601737353974,1.785673634566155,0.7884286563462373,0.7971578088574576,0.8222012345911287,0.7146850503507339,0.8493658210175149,0.9973957325060325,0.9820050244155686,0.9207966303456036,1.7527001731332679,1.2099557349702286,1.19225554469629,1.1545315509647978,1.759066416827149,1.0352524374016545,1.3653008185164226,0.7437565823387255,0.9058387600732458,0.8609682940868415,0.7611294856578473,1.2571664673604868
